period,gini,wolfson,atkinson_e1,ede_e1,middle_share,bottom20_income,top20_income,employment,vulnerable_employment,skill_gap,capital_top10,output,growth_q1,growth_q2,growth_q3,growth_q4,growth_q5,seed,policy
12,0.3413733563861968,0.30959305822684774,0.17496535484867415,1.0447923133834105,0.31642857142857145,0.21268297167423278,3.842876493535316,0.9848195047060944,0.9316165409979623,0.2650491484999664,0.3649851943501821,1.2663617455625482,-0.0567947509824976,-0.007487533616196965,0.054919297138058966,0.09839835606696788,0.18372888207927796,0,공공AI 종합안
13,0.3465569776614793,0.31549433665229354,0.17996476982480902,1.0538061790272186,0.31357142857142856,0.2109153003970054,3.9410009666785197,0.9856932625320766,0.9355429496435924,0.24309108361404308,0.36558269535638316,1.2850742751650868,-0.057369971419849175,-0.0030973704407067084,0.06391358357290525,0.11041436087277791,0.20185574736144704,0,공공AI 종합안
14,0.35192726534872987,0.3203819174954502,0.18514554857811594,1.0634363372888593,0.3092857142857143,0.2099700374260851,4.044018284326231,0.9865667392781977,0.9394704440824125,0.22216541471825257,0.36648845204003944,1.30506292925468,-0.05646380876276838,0.0017532244747156883,0.0723338826980256,0.12297622623673472,0.22060157538831035,0,공공AI 종합안
15,0.3573858413000711,0.3298397403904321,0.1904461035328613,1.0735998208073658,0.30357142857142855,0.2100623813524772,4.150493449881771,0.9874366808841264,0.9433777664988424,0.20231446283888477,0.367707222620168,1.3261622549067,-0.05503453527161267,0.0067466652827277325,0.08175111985690962,0.13555699768220833,0.23973999231593873,0,공공AI 종합안
0,0.28674570602246163,0.25868531044937426,0.12584051831648935,0.9893226839264871,0.35642857142857143,0.24527790378099995,2.969644215655765,0.9751420349263461,0.8877382222480147,0.7165055426075388,0.3669487155396296,1.131741638289146,0.0,0.0,0.0,0.0,0.0,0,공공AI 실패
1,0.2909592029049285,0.26294809568660965,0.12938087770286755,0.9794835788114968,0.35285714285714287,0.23913922817836808,2.991937297068744,0.9750265799076557,0.8882720372591133,0.7029264786229045,0.36787620232047447,1.1250425745613364,-0.0194150453092182,-0.015278425319982105,-0.011010937412717381,-0.006046210219784779,0.001775223460613626,0,공공AI 실패
2,0.29603014362185875,0.2675856139971714,0.13371667041056967,0.9761091663116169,0.34714285714285714,0.23354779539332762,3.0474827713448653,0.9749182188860479,0.8888193341848015,0.6896776478644773,0.36872246062354175,1.1267781948132811,-0.034600099950432006,-0.02520797116697786,-0.014994464505477421,-0.004976737272346182,0.012548670652253133,0,공공AI 실패
3,0.3014666492073409,0.2717576213589276,0.13842158771635715,0.9729965409472922,0.3407142857142857,0.2280726446540026,3.107835064855789,0.974818353766929,0.8893789865712264,0.6765420549286374,0.36955750168449847,1.1293186169420515,-0.04985804335480577,-0.034925936899424005,-0.018911067515791264,-0.0035018337364917944,0.023996760531282278,0,공공AI 실패
4,0.30711969897352875,0.27672522460938287,0.14338143381022495,0.9701002200876166,0.3357142857142857,0.22271777089044914,3.1705797104160403,0.9747243724488808,0.8899455109045675,0.663700564011639,0.3704162251111275,1.1324762950242908,-0.0649631098878547,-0.04440975655952376,-0.022518648941599745,-0.0017532315931085064,0.03553891949356541,0,공공AI 실패
5,0.31296525042388357,0.28175323237236866,0.1485792286978419,0.9675857089687933,0.32785714285714285,0.21757662189832896,3.235962467582903,0.9746398357399666,0.8905238382220542,0.6510807627789824,0.3713200647216225,1.1364365794000693,-0.0796259255307421,-0.05360064342964023,-0.02559143331709753,0.0003543160761343791,0.04738097482987934,0,공공AI 실패
6,0.31903206162702613,0.2876395722084048,0.15404280507092094,0.9653731433243662,0.3264285714285714,0.21271263442363617,3.304241334017002,0.9745627689045442,0.8911129181502415,0.6384716352692426,0.37231566816076117,1.1411607456158563,-0.09392908847845258,-0.062387799403438485,-0.028666192822163757,0.0028748013535942556,0.05957904076438092,0,공공AI 실패
7,0.3252944957092889,0.29707592421932855,0.15977214814613627,0.9633903578089499,0.3192857142857143,0.2080039937796907,3.37521257629054,0.9744909848040246,0.89170874020437,0.6261656524244931,0.3734250347562351,1.1465822701346338,-0.10803326494495351,-0.07095830333049766,-0.03143111096822714,0.005592158306786901,0.07202119247601829,0,공공AI 실패
8,0.331742367401501,0.3024937778224383,0.1657598633701286,0.9616704926225906,0.3157142857142857,0.2035173225750271,3.4502305185514786,0.9744254497875297,0.8923148411826003,0.6139877232221309,0.37477464665445953,1.1527502099185818,-0.1218609397602285,-0.07923885762842124,-0.03390462292789629,0.008520764415144738,0.08474024287088866,0,공공AI 실패
9,0.3383470835343999,0.3103649038153298,0.17198783196338296,0.9601997766350888,0.3092857142857143,0.19915785912039377,3.5268915550995925,0.9743658243571087,0.8929259524072269,0.6021767008375878,0.37621217736800183,1.1596445242005502,-0.1353527892536072,-0.08730646853911798,-0.03604958074118954,0.011738615648300657,0.0975742835731931,0,공공AI 실패
10,0.3451330071032568,0.3163497885883853,0.1784819228936917,0.9589901295561895,0.30857142857142855,0.1950056559256664,3.6079995383226953,0.9743116997643264,0.8935464974172965,0.5904688839154519,0.37796248246678316,1.167339047406125,-0.1485741501297976,-0.09503570532685716,-0.03799597174763196,0.015157445769857345,0.11074953673895577,0,공공AI 실패
11,0.3519988112939225,0.3248539766836724,0.18516242933409222,0.9580567056813158,0.30428571428571427,0.19102417407467842,3.690320122214631,0.9742650904080405,0.8941822827530865,0.5788466882436185,0.3799622872984875,1.1757640297542558,-0.16149628908824423,-0.10238193974222189,-0.039361985316973665,0.018846605634063013,0.12382569159973329,0,공공AI 실패
12,0.35906934769535104,0.3328467468174307,0.1921452398432293,0.9572915238566556,0.2985714285714286,0.1871845567630802,3.7766069865196914,0.9742218908432598,0.8948201859877526,0.5675009781546223,0.38231319924795637,1.184979740257872,-0.17423618008878602,-0.1096390657244862,-0.0407972770943578,0.022768194415525668,0.13734141028539273,0,공공AI 실패
13,0.36623454554106494,0.3424782124894958,0.19933823928269212,0.9568902112467921,0.29428571428571426,0.1834243131420255,3.8666188117050315,0.9741867349877014,0.8954730025190984,0.5563456763712065,0.3850134986874462,1.1951241562848214,-0.18670929363723124,-0.116341379407002,-0.04172978963606351,0.027082453823176207,0.1510385675858338,0,공공AI 실패
14,0.3735267919445132,0.3488833893420117,0.206756419083023,0.9566981157211905,0.28785714285714287,0.17987637164273723,3.9602898002776254,0.9741568545426964,0.896127594694718,0.5452998591006262,0.3881681003389436,1.2060584399753511,-0.19866178212711802,-0.1228130668324535,-0.04264799928382091,0.03160287231042059,0.16485668486003385,0,공공AI 실패
15,0.38094687772721414,0.3593079806448596,0.21441667727274594,0.9567331729875344,0.2864285714285714,0.17650321295985652,4.05775386617014,0.9741315312808875,0.8967905599828927,0.5342495597950412,0.39177538015826724,1.2178633956562512,-0.21040569001185244,-0.12912453245669558,-0.04324067332056001,0.03637070206708378,0.1789201193998243,0,공공AI 실패
0,0.28706914926259985,0.2469070081390933,0.1266985222850312,0.9999564395154632,0.3892857142857143,0.35471496885849507,3.5345616669489233,0.974113415948662,0.8860339066922224,0.6538310800649417,0.39612018161544016,1.1450300555220547,0.0,0.0,0.0,0.0,0.0,1,시장·고가AI
1,0.2915189892582254,0.25186415025009135,0.13035086141832508,0.9873326743979657,0.38142857142857145,0.34681431476849495,3.5513203074028072,0.973460693499465,0.8853279878287788,0.654456186717444,0.3969674489803765,1.1353230062508,-0.021606904844250225,-0.018242301382854903,-0.013838582910297688,-0.009121613644530966,-0.0007139911098874804,1,시장·고가AI
2,0.2969294345414216,0.25697270265385785,0.13489355529044178,0.9811369900806381,0.3692857142857143,0.34027576102634743,3.617574833210403,0.9728099410649618,0.8846242358060918,0.6550544938190992,0.3978439041337918,1.1341228539917245,-0.039068517131046566,-0.03126935388599111,-0.021195853695361533,-0.01131499250443605,0.007850595070498241,1,시장·고가AI
3,0.30272582538988324,0.26297985642053257,0.13983431996646467,0.974920386107347,0.36214285714285716,0.33373547480147686,3.688770968735697,0.9721610563671582,0.8839224557003729,0.6555936020510221,0.3988839612772256,1.1334100031395553,-0.056971579088826586,-0.04458484266473521,-0.02862022519522662,-0.013408052155321624,0.016805173306825523,1,시장·고가AI
4,0.3087879199726824,0.26909780896655466,0.1450768767410363,0.9688092130711332,0.35285714285714287,0.3273392159752917,3.763437729734769,0.9715139096337904,0.8832223894781561,0.6560762295164476,0.40007411982067925,1.133212082716907,-0.07490451427522515,-0.0578821887355682,-0.03598036701111483,-0.015414473646370474,0.02596146577327453,1,시장·고가AI
5,0.31508210527256064,0.2768683877103461,0.1506055753507759,0.9628574646315958,0.35,0.3210885365781931,3.841451247503126,0.9708689650909424,0.8825246822959355,0.6565324562823517,0.4013661231930546,1.133581098120851,-0.0928073473115875,-0.07110624450569811,-0.043163109116905685,-0.01724086971916935,0.035285928099791655,1,시장·고가AI
6,0.3215987764667835,0.2831431143929292,0.15641759716294834,0.9570367998080888,0.34,0.31500365853389756,3.922904931795089,0.9702257338553147,0.8818285147291732,0.6569255679074983,0.4028133053919013,1.1344911849624633,-0.11066189424085927,-0.08426419131909797,-0.05023963983880525,-0.01892589210686441,0.04474224982971971,1,시장·고가AI
7,0.3283349903528252,0.28893896234067934,0.16252218593529988,0.9513550301989196,0.33071428571428574,0.3090821504000804,4.008379437829017,0.9695843506374714,0.8811343741691049,0.6572614744275063,0.4044801898090147,1.1359763974898824,-0.12848326252437298,-0.09733149597774324,-0.057226095625652715,-0.02048211953096086,0.054400965439369196,1,시장·고가AI
8,0.33526328900547275,0.2951304898023205,0.16890482885202185,0.9458071019147091,0.3221428571428571,0.3033040786911605,4.0971226032597725,0.9689447940810318,0.8804423415825311,0.6575783017562106,0.40644640845102686,1.1380250237867238,-0.14626152149613145,-0.11029634564639679,-0.06407601147338182,-0.021911575489662345,0.06418006175402848,1,시장·고가AI
9,0.34238235050419497,0.3016632706312126,0.17557191837332853,0.9403915984649079,0.31785714285714284,0.2976780598860646,4.189797231034702,0.9683070334550916,0.8797520232829154,0.6578433081946561,0.40873351569744537,1.140659348489719,-0.16398360841289744,-0.12319285496469093,-0.07078128273757679,-0.02322787162683698,0.07410894312002532,1,시장·고가AI
10,0.3496854261906489,0.3094865930957096,0.1825227942105152,0.9350917708488262,0.31214285714285717,0.2922069344411039,4.286625540497768,0.9676708801560884,0.8790633197585794,0.6580410462609168,0.411476400232335,1.1438750392382553,-0.18165734691361118,-0.13602514989360365,-0.07738981954932467,-0.02439222520293798,0.08412932937882323,1,시장·고가AI
11,0.35716908952727666,0.318096589455432,0.18976025935524288,0.9299121164211714,0.3007142857142857,0.2868628382706278,4.387584357959839,0.9670363548423,0.8783757687989004,0.6582216002785115,0.41462949958478973,1.1476999581397769,-0.1992989119128146,-0.1487855806377206,-0.08389120572477171,-0.025445447337229813,0.09431297391936823,1,시장·고가AI
12,0.36482477294500093,0.32524154041438125,0.19727942026464373,0.9248637504545538,0.29642857142857143,0.28166814407636864,4.493467189530988,0.9664036984982124,0.8776901644662018,0.6583358141125748,0.41825224646839176,1.152161504018579,-0.21687293726336526,-0.1614608150823462,-0.0902512856338029,-0.026378078297766575,0.10463667781969478,1,시장·고가AI
13,0.3726311404294025,0.3349159821953408,0.2050730816239098,0.919934452973809,0.2935714285714286,0.27660023711256737,4.603434908615177,0.9657728095781408,0.8770065094874082,0.6584330584601168,0.4221543872164562,1.1572566379474096,-0.23438841794835424,-0.1740857490619447,-0.09648884992939209,-0.027168018913342844,0.11508455179553813,1,시장·고가AI
14,0.3805860010928219,0.3438390515589092,0.21314448333628133,0.9151172484496303,0.2892857142857143,0.27165818736466174,4.718336378661719,0.9651434607656949,0.8763244436603054,0.6584915379830292,0.4262469780730982,1.1630054426379872,-0.25189689019268635,-0.18659426656102315,-0.10262762477737013,-0.02784696085264521,0.12566814188141798,1,시장·고가AI
15,0.38867829595257264,0.35292471912871826,0.2214855807179148,0.9104135320669614,0.28285714285714286,0.2668404380689212,4.838347235673154,0.9645157683551958,0.875643843224991,0.6585257071178848,0.4308667980314889,1.1694241102258687,-0.2693504682130166,-0.19903168877873523,-0.10863263142916578,-0.028398901219808984,0.13634973755308022,1,시장·고가AI
0,0.28706914926259985,0.2469070081390933,0.1266985222850312,0.9999564395154632,0.3892857142857143,0.35471496885849507,3.5345616669489233,0.974113415948662,0.8860339066922224,0.6538310800649417,0.39612018161544016,1.1450300555220547,0.0,0.0,0.0,0.0,0.0,1,전국민 공공AI
1,0.2912913482303989,0.2514453115584215,0.13019734521443949,0.9902680567138402,0.3821428571428571,0.3476768599055771,3.560885631415623,0.9734993135604255,0.8853678909729165,0.6533753439614914,0.3968768794823711,1.1384973950878305,-0.018874730639476714,-0.014752597932393283,-0.010619535250027184,-0.006104366115629521,0.0016709963734370292,1,전국민 공공AI
2,0.2963079051441141,0.2566924974997677,0.13442733566290588,0.987049751720469,0.3707142857142857,0.3421490854870308,3.6328881039804775,0.9728889753280647,0.8847083384334987,0.6525312054841124,0.3976752083159786,1.1403430265169119,-0.03281850719949897,-0.024961496454009087,-0.014587955443972117,-0.005022894826061086,0.012434492053022264,1,전국민 공공AI
3,0.30178610137963,0.2618795568668758,0.13912689276037782,0.9836372548335417,0.3628571428571429,0.3364008109270726,3.713144319377893,0.9722782821239294,0.8840457115473656,0.652089727525412,0.39859699313801805,1.1426042311712594,-0.04802088521165512,-0.03517910489743797,-0.018705183065130297,-0.004063786946611841,0.023696300500264666,1,전국민 공공AI
4,0.3072942038615658,0.2673005864078606,0.14391533201209283,0.9805487726174593,0.35428571428571426,0.33093990441213444,3.7873578024852783,0.9716723295710316,0.8833912532820136,0.6512614258029512,0.3995944883176949,1.1453876109264818,-0.06276924567422726,-0.0447891388569269,-0.022832601588371255,-0.002798532175652825,0.035192865538112704,1,전국민 공공AI
5,0.3129806911600187,0.27345668148118873,0.14892339867130266,0.9775154948745715,0.3464285714285714,0.32567668153161544,3.8686878845065933,0.9710678305678885,0.8827368572772816,0.6502249205418642,0.4007211299519481,1.1485634704895873,-0.07720916020507851,-0.05454708077703097,-0.026688758300758838,-0.0017369349854569303,0.04669406286412647,1,전국민 공공AI
6,0.31881371030706007,0.2792298133620402,0.15415938337370527,0.9748228468227427,0.3442857142857143,0.32044189421014363,3.9565803312093717,0.9704688870512219,0.8820847478171939,0.6491210959445904,0.40201746439052466,1.1524899935769273,-0.09169898559021615,-0.06427642471659765,-0.02954638780530443,-5.102794336986349e-05,0.058293032925365675,1,전국민 공공AI
7,0.32489707858056416,0.28547158834595737,0.1596675998970818,0.972132131247233,0.33214285714285713,0.3152735517386602,4.043255767179969,0.9698705755531746,0.8814378556078979,0.6482188949429656,0.4034783678327784,1.1568423770500493,-0.10619092605071877,-0.07354348305196914,-0.033278665673903494,0.001503488273479405,0.07040966235367808,1,전국민 공공AI
8,0.3310804494858811,0.29209631488735094,0.16537097563562841,0.969304831978802,0.3271428571428571,0.31021175693883585,4.132102899743102,0.9692711156317907,0.8807869290905447,0.6471758657410736,0.4052034034851749,1.1613600817644647,-0.12082110782987446,-0.08309298627289134,-0.03717693826093671,0.003478932626015074,0.08194924451870723,1,전국민 공공AI
9,0.3375437459780617,0.29801995567457396,0.17140451003860746,0.9668620025010195,0.32285714285714284,0.305221552638939,4.229774411759495,0.9686764989456415,0.8801466882034858,0.6463795388420036,0.4072451873158945,1.1668685314061622,-0.1353932788693971,-0.09231866679480823,-0.04081819828521756,0.005728946695200099,0.09452150173779021,1,전국민 공공AI
10,0.34412506433848555,0.30353400075922166,0.17765150681626496,0.9643297884649065,0.3142857142857143,0.30040095710916825,4.333024100528319,0.9680819753309907,0.8795016057255044,0.6454981406135013,0.40971762608543727,1.1726534388498586,-0.14996897597137107,-0.10164332663061362,-0.043979624278069604,0.007492646640340629,0.10670739411038341,1,전국민 공공AI
11,0.35083392149967807,0.3085843598030085,0.18411754662495972,0.9621438606128063,0.3057142857142857,0.29569509921878395,4.4428948103133585,0.9674921041002085,0.878862504916682,0.6444916027859846,0.4126691376251764,1.1792677445540471,-0.1643514838369554,-0.11039428567096335,-0.04718458653593673,0.009936312666080744,0.11925536934261954,1,전국민 공공AI
12,0.3577212895560907,0.31732260156880454,0.19084361981650932,0.9600264839319258,0.3028571428571429,0.29123079919756073,4.556567152199282,0.9669049474600565,0.8782259145705247,0.6434221092635065,0.41589737581962744,1.1864535798558773,-0.17870104839616394,-0.11934716073763789,-0.049865802124083536,0.011956055479348898,0.1322037255866886,1,전국민 공공AI
13,0.36458677547564444,0.3246195356411477,0.19763666490420473,0.9581674090865354,0.29714285714285715,0.28690706026864704,4.672193187040755,0.9663213238133312,0.8775934242567877,0.6422110796623074,0.419503449809861,1.1941814477005464,-0.19210663441369225,-0.12866753045422544,-0.0519197270761396,0.014475799060025154,0.14477206128337286,1,전국민 공공AI
14,0.3716927549370739,0.33311735621440863,0.20477295735131007,0.9564049286913965,0.2885714285714286,0.2825102006858538,4.7967667499472055,0.9657394278002763,0.8769583258833626,0.6412648838054434,0.4234337391811929,1.2026815958193096,-0.2058786512125784,-0.13734007220695524,-0.054593895571278445,0.017240826029978576,0.15792014996475587,1,전국민 공공AI
15,0.37888930661934817,0.34107766565088243,0.2121320748983183,0.9544699068069651,0.2857142857142857,0.27828077498720716,4.919009394670097,0.965156282823581,0.8763198789000837,0.6399664096514517,0.42757439855370594,1.2114592768626566,-0.22013307318168693,-0.1461713095744738,-0.056842926580970704,0.01956286984850951,0.17080642657078565,1,전국민 공공AI
0,0.28706914926259985,0.2469070081390933,0.1266985222850312,0.9999564395154632,0.3892857142857143,0.35471496885849507,3.5345616669489233,0.974113415948662,0.8860339066922224,0.6538310800649417,0.39612018161544016,1.1450300555220547,0.0,0.0,0.0,0.0,0.0,1,공공AI+공교육
