C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
24,광주광역시,Gwangju,시도별,By province,C21,의료용 물질 및 의약품 제조업,Manufacture of pharmaceuticals medicinal chemical and botanical products,산업별,By industry,103.15629,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C21,의료용 물질 및 의약품 제조업,Manufacture of pharmaceuticals medicinal chemical and botanical products,산업별,By industry,79.66667,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C21,의료용 물질 및 의약품 제조업,Manufacture of pharmaceuticals medicinal chemical and botanical products,산업별,By industry,70.21214888,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C21,의료용 물질 및 의약품 제조업,Manufacture of pharmaceuticals medicinal chemical and botanical products,산업별,By industry,123.6192573,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C21,의료용 물질 및 의약품 제조업,Manufacture of pharmaceuticals medicinal chemical and botanical products,산업별,By industry,127.945438,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C21,의료용 물질 및 의약품 제조업,Manufacture of pharmaceuticals medicinal chemical and botanical products,산업별,By industry,106.2046522,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,132.73274,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,104.88775,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,113.17304,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,143.08931,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,135.34479,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,132.83241,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,143.44852,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,132.52986,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,143.47131,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,140.09018,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,157.6387237,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,137.1019642,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,135.2136903,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C22,고무 및 플라스틱제품 제조업,Manufacture of rubber and plastics products,산업별,By industry,147.3350983,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,104.27506,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,116.14546,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,123.36936,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,107.63216,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,109.97715,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,116.66063,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,128.8293,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,123.60874,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,116.61951,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,143.2166,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,156.9610626,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,183.3559741,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,145.2520797,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C23,비금속 광물제품 제조업,Manufacture of other non-metallic mineral products,산업별,By industry,144.837639,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,116.04456,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,150.84251,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,167.10053,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,233.64032,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,235.119,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,166.61698,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,165.74281,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,131.76526,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,156.65311,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,148.21533,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,122.2796719,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,115.067263,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,113.7611434,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C24,1차 금속 제조업,Manufacture of basic metals,산업별,By industry,108.9235464,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
24,광주광역시,Gwangju,시도별,By province,C25,금속가공제품 제조업; 기계 및 가구 제외,Manufacture of fabricated metal products except machinery and furniture,산업별,By industry,123.3013,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
